transaction_id,transaction_date,transaction_amount,transaction_fee,transaction_status,fraud_flag,customer_id,customer_type,merchant_id,merchant_category,payment_method,country
16543,2023-02-21,259.14,1.17,Success,1,5998,Existing,731,Travel,Credit Card,DE
16544,2023-05-22,291.84,4.01,Success,0,8640,Existing,447,E-commerce,PayPal Balance,CA
16545,2023-03-04,84.62,0.84,Success,0,8981,Existing,709,Subscriptions,Credit Card,CA
16546,2023-10-19,797.0,1.58,Success,0,1823,Existing,509,Travel,PayPal Balance,IT
16547,2023-04-01,202.04,1.26,Success,0,7414,Existing,268,Retail,Credit Card,ES
16548,2023-06-01,589.33,2.56,Success,0,6358,Existing,328,Retail,Bank Transfer,TN
16549,2023-06-06,293.18,3.69,Success,0,6160,New,393,Subscriptions,Credit Card,IT
16550,2023-11-05,94.25,1.59,Success,0,1174,Existing,704,Subscriptions,PayPal Balance,DE
16551,2023-12-31,90.42,1.18,Success,0,2755,New,250,E-commerce,Bank Transfer,USA
16552,2023-05-30,340.14,3.05,Success,0,5202,Existing,735,Subscriptions,Bank Transfer,IT
16553,2023-11-24,261.49,3.5,Success,0,4924,Existing,758,Retail,Credit Card,USA
16554,2023-09-28,116.83,4.78,Success,0,2763,Existing,530,Subscriptions,Debit Card,USA
16555,2023-03-10,517.79,3.24,Success,0,1803,Existing,663,Subscriptions,Credit Card,TN
16556,2023-04-26,413.41,3.06,Failed,0,2729,New,635,Gaming,Debit Card,TN
16557,2023-07-11,141.34,2.63,Success,0,2821,New,404,Gaming,Debit Card,ES
16558,2023-01-04,485.51,1.76,Success,0,7713,Existing,361,Subscriptions,Bank Transfer,UK
16559,2023-03-16,138.23,4.78,Success,0,8291,Existing,492,Gaming,Credit Card,CA
16560,2023-10-25,288.24,3.7,Success,0,4090,Existing,584,Subscriptions,Credit Card,CA
16561,2023-08-29,157.65,2.63,Success,0,7340,New,668,Subscriptions,PayPal Balance,DE
16562,2023-01-30,411.63,2.89,Success,0,3824,Existing,262,Retail,Credit Card,ES
16563,2023-05-23,247.2,4.81,Failed,0,2725,Existing,589,Retail,Bank Transfer,IT
16564,2023-11-22,154.81,2.68,Success,0,2614,Existing,563,Retail,Credit Card,ES
16565,2023-07-02,450.95,4.97,Refunded,0,7727,New,496,Travel,Debit Card,DE
16566,2023-01-16,306.41,3.07,Success,0,6932,Existing,670,Subscriptions,Credit Card,FR
16567,2023-04-21,641.03,4.63,Success,0,5245,Existing,605,Retail,Credit Card,CA
16568,2023-12-26,445.28,3.76,Success,0,2912,New,488,E-commerce,Bank Transfer,UK
16569,2023-07-20,443.78,0.99,Success,0,6341,Existing,280,Gaming,Bank Transfer,UK
16570,2023-04-17,276.56,3.27,Success,0,1048,Existing,584,E-commerce,Bank Transfer,FR
16571,2023-06-11,113.91,4.79,Success,0,4107,Existing,758,E-commerce,PayPal Balance,DE
16572,2023-10-10,65.93,2.0,Success,0,7273,Existing,315,Subscriptions,Credit Card,IT
16573,2023-09-26,473.38,2.11,Failed,0,1352,Existing,738,Gaming,Bank Transfer,USA
16574,2023-06-04,174.82,1.02,Success,0,7686,New,485,E-commerce,PayPal Balance,FR
16575,2023-03-14,378.52,2.8,Success,0,8846,New,368,Subscriptions,PayPal Balance,DE
16576,2023-07-16,388.9,1.84,Success,0,1793,New,228,Retail,Debit Card,USA
16577,2023-08-31,319.91,3.97,Success,0,3500,Existing,390,Subscriptions,Credit Card,FR
16578,2023-03-27,24.36,1.43,Success,0,5605,Existing,344,E-commerce,PayPal Balance,FR
16579,2023-10-14,240.87,3.82,Success,0,8835,New,358,Travel,Bank Transfer,IT
16580,2023-09-16,322.4,2.34,Success,0,2414,Existing,321,Gaming,Bank Transfer,USA
16581,2023-10-13,52.75,4.72,Success,0,7303,New,357,Travel,Bank Transfer,FR
16582,2023-05-29,207.55,3.08,Failed,0,5084,Existing,522,Retail,Credit Card,USA
16583,2023-12-21,204.51,4.49,Success,0,7574,Existing,484,Subscriptions,Bank Transfer,UK
16584,2023-07-09,281.93,1.66,Success,0,3826,New,348,Retail,Bank Transfer,FR
16585,2023-08-05,97.13,4.76,Success,0,2434,New,609,Travel,PayPal Balance,FR
16586,2023-12-21,230.52,1.48,Success,0,8693,New,702,Subscriptions,Bank Transfer,CA
16587,2023-03-27,326.04,4.76,Success,0,6766,Existing,479,Subscriptions,PayPal Balance,ES
16588,2023-08-04,398.55,4.44,Success,0,2918,Existing,442,E-commerce,Bank Transfer,FR
16589,2023-11-16,41.22,1.41,Success,0,5633,Existing,785,Travel,Debit Card,IT
16590,2023-04-28,472.48,3.46,Success,0,5744,Existing,218,Retail,Credit Card,TN
16591,2023-03-28,196.63,2.16,Success,0,2622,Existing,364,Gaming,Debit Card,DE
16592,2023-02-09,392.15,2.31,Success,0,8292,New,748,Subscriptions,Credit Card,TN
16593,2023-06-10,124.64,0.68,Success,0,3682,Existing,744,Travel,Bank Transfer,UK
16594,2023-07-10,414.95,4.23,Success,0,3165,Existing,591,Retail,PayPal Balance,CA
16595,2023-01-25,931.51,1.67,Success,0,2129,Existing,366,E-commerce,PayPal Balance,FR
16596,2023-06-01,297.56,3.96,Refunded,0,1153,New,653,E-commerce,Credit Card,DE
16597,2023-04-05,243.97,3.15,Success,0,7927,New,621,Travel,Debit Card,UK
16598,2023-02-15,412.61,4.87,Success,0,6095,Existing,752,Subscriptions,Debit Card,DE
16599,2023-05-18,488.78,1.4,Success,0,3510,Existing,553,Retail,Bank Transfer,FR
16600,2023-10-15,212.27,1.94,Success,0,8345,New,699,E-commerce,Debit Card,DE
16601,2023-12-19,122.87,1.25,Success,0,3651,Existing,317,Gaming,PayPal Balance,TN
16602,2023-06-13,70.58,4.25,Success,0,2243,New,667,E-commerce,Credit Card,TN
16603,2023-01-16,259.32,1.99,Success,0,4259,Existing,454,Subscriptions,Credit Card,DE
16604,2023-01-18,63.83,1.38,Success,0,5136,Existing,727,Gaming,PayPal Balance,FR
16605,2023-05-16,197.83,3.16,Success,0,5678,Existing,328,Travel,Credit Card,CA
16606,2023-09-04,706.5,2.2,Success,0,8488,New,267,E-commerce,Debit Card,FR
16607,2023-09-05,255.58,4.16,Success,0,4713,New,471,Gaming,PayPal Balance,TN
16608,2023-11-27,232.57,3.94,Success,0,8056,Existing,508,Subscriptions,Bank Transfer,FR
16609,2023-07-17,430.12,1.04,Success,0,2517,Existing,308,Gaming,Bank Transfer,TN
16610,2023-01-01,399.89,4.35,Success,0,4602,New,651,Retail,Debit Card,TN
16611,2023-07-09,122.93,4.92,Failed,0,4695,Existing,362,Gaming,Bank Transfer,FR
16612,2023-10-21,109.32,3.88,Success,0,2007,New,580,Retail,Debit Card,UK
16613,2023-02-14,150.3,4.21,Success,0,8749,Existing,539,E-commerce,PayPal Balance,DE
16614,2023-12-03,283.69,4.63,Success,0,1581,Existing,230,Retail,Debit Card,TN
16615,2023-02-01,212.78,4.04,Success,0,2256,Existing,247,E-commerce,Debit Card,ES
16616,2023-04-28,690.11,3.13,Success,0,2128,Existing,733,Gaming,PayPal Balance,CA
16617,2023-10-23,65.5,0.81,Success,0,1877,Existing,236,Retail,Bank Transfer,DE
16618,2023-07-03,470.43,2.68,Success,0,3889,Existing,364,Travel,Credit Card,IT
16619,2023-07-10,379.97,4.02,Success,0,3217,Existing,361,Travel,Credit Card,IT
16620,2023-08-23,53.35,1.65,Success,0,2640,Existing,526,Subscriptions,PayPal Balance,CA
16621,2023-08-26,676.8,3.44,Success,0,8467,Existing,547,Retail,PayPal Balance,DE
16622,2023-08-04,394.03,1.92,Success,0,5866,Existing,518,Retail,Credit Card,TN
16623,2023-03-15,400.23,4.38,Success,0,6202,Existing,655,Retail,Credit Card,ES
16624,2023-04-21,429.82,2.13,Success,1,5971,New,261,Retail,Debit Card,CA
16625,2023-04-13,471.49,0.7,Success,0,8316,Existing,315,Retail,Debit Card,IT
16626,2023-12-25,458.4,3.12,Failed,0,2790,New,219,Subscriptions,Credit Card,DE
16627,2023-03-15,329.5,0.71,Success,0,6570,New,608,Travel,Debit Card,DE
16628,2023-09-09,45.85,1.47,Success,0,3020,New,456,Travel,Bank Transfer,TN
16629,2023-04-24,252.75,2.76,Success,0,1523,Existing,271,Travel,Credit Card,DE
16630,2023-11-09,418.09,4.07,Success,0,4350,New,357,Travel,Bank Transfer,TN
16631,2023-11-26,216.81,1.94,Success,0,3925,New,733,Gaming,PayPal Balance,FR
16632,2023-12-05,187.77,1.8,Success,0,2692,Existing,206,Subscriptions,Credit Card,FR
16633,2023-08-26,355.95,1.01,Success,0,1824,New,559,E-commerce,Bank Transfer,TN
16634,2023-06-22,384.98,3.14,Failed,0,7729,New,221,Subscriptions,Debit Card,CA
16635,2023-03-20,222.03,2.9,Success,0,5571,New,225,Gaming,Credit Card,USA
16636,2023-04-03,349.08,0.54,Success,0,3524,Existing,678,E-commerce,Credit Card,DE
16637,2023-02-19,204.05,3.66,Success,0,7332,Existing,578,Subscriptions,Debit Card,DE
16638,2023-10-12,154.0,2.57,Success,0,8557,Existing,632,Retail,Bank Transfer,DE
16639,2023-08-11,69.68,1.8,Success,0,4034,Existing,753,Subscriptions,Bank Transfer,DE
16640,2023-03-22,154.19,3.7,Success,0,3131,Existing,532,Gaming,Bank Transfer,UK
16641,2023-09-23,92.96,4.15,Success,0,3401,Existing,385,Retail,PayPal Balance,CA
16642,2023-06-04,135.48,3.19,Success,0,5915,New,275,Subscriptions,Credit Card,FR
16643,2023-08-21,151.06,0.92,Success,0,8264,Existing,778,Travel,PayPal Balance,ES
16644,2023-11-12,632.17,4.58,Success,0,4233,Existing,435,Travel,Debit Card,ES
16645,2023-08-24,267.75,0.58,Refunded,0,3446,Existing,654,Retail,Debit Card,CA
16646,2023-06-08,89.75,1.44,Success,0,8135,Existing,792,Subscriptions,Credit Card,FR
16647,2023-11-12,493.4,1.69,Success,0,5776,Existing,628,E-commerce,Debit Card,FR
16648,2023-09-08,369.33,2.16,Failed,0,1631,Existing,635,Travel,Bank Transfer,FR
16649,2023-11-10,68.11,2.1,Refunded,0,6441,New,792,Gaming,Bank Transfer,CA
16650,2023-10-28,381.38,4.55,Success,0,7593,Existing,345,Retail,Credit Card,UK
16651,2023-10-09,180.45,4.08,Success,0,4290,Existing,560,Retail,Credit Card,USA
16652,2023-04-12,193.62,1.41,Refunded,0,8722,Existing,549,Subscriptions,Debit Card,USA
16653,2023-02-20,147.44,4.79,Refunded,0,3361,New,390,E-commerce,Debit Card,IT
16654,2023-02-21,325.13,2.13,Success,0,3459,Existing,616,Gaming,Bank Transfer,IT
16655,2023-07-28,261.38,1.48,Success,0,5598,Existing,638,Retail,Bank Transfer,UK
16656,2023-11-03,323.3,4.76,Success,0,7209,Existing,737,Gaming,Debit Card,FR
16657,2023-05-11,383.11,3.07,Success,0,8554,Existing,475,E-commerce,Bank Transfer,CA
16658,2023-09-27,142.02,3.15,Success,0,6873,New,253,Retail,Debit Card,DE
16659,2023-07-24,308.63,3.45,Success,0,6845,Existing,599,Subscriptions,PayPal Balance,IT
16660,2023-08-07,292.49,3.31,Failed,0,1277,Existing,668,Travel,Credit Card,UK
16661,2023-09-14,269.95,3.33,Success,0,6464,Existing,457,Gaming,PayPal Balance,CA
16662,2023-07-04,277.52,0.51,Success,0,1416,Existing,626,Travel,Debit Card,UK
16663,2023-05-25,478.66,3.59,Success,0,8667,Existing,381,E-commerce,Credit Card,USA
16664,2023-06-27,448.57,3.84,Failed,0,1752,Existing,573,Subscriptions,Bank Transfer,ES
16665,2023-01-14,400.66,0.62,Success,0,2143,Existing,798,Retail,PayPal Balance,IT
16666,2023-09-03,74.27,3.31,Success,0,1731,New,470,Gaming,Bank Transfer,CA
16667,2023-07-06,474.05,1.69,Success,0,2600,Existing,685,Gaming,Debit Card,TN
16668,2023-12-03,278.0,3.33,Success,1,1757,Existing,792,Retail,PayPal Balance,TN
16669,2023-09-16,79.3,1.69,Success,0,4153,New,392,Retail,Credit Card,ES
16670,2023-12-20,173.24,0.93,Failed,0,1942,New,531,E-commerce,Bank Transfer,DE
16671,2023-02-09,453.93,1.3,Failed,0,7142,Existing,227,Travel,PayPal Balance,IT
16672,2023-03-30,80.94,4.63,Success,0,7095,Existing,405,Gaming,Bank Transfer,DE
16673,2023-05-05,92.97,2.48,Success,0,2053,New,336,Travel,Credit Card,IT
16674,2023-12-17,213.14,4.62,Success,0,5224,Existing,656,E-commerce,Debit Card,CA
16675,2023-01-09,442.62,2.68,Success,0,4264,New,733,Subscriptions,Debit Card,UK
16676,2023-12-16,84.9,4.54,Success,0,5817,Existing,510,Retail,Debit Card,USA
16677,2023-03-25,148.0,3.05,Success,0,6768,New,796,Subscriptions,PayPal Balance,TN
16678,2023-01-21,387.17,2.08,Success,0,6550,Existing,734,Gaming,Bank Transfer,DE
16679,2023-10-08,989.67,1.5,Refunded,0,7106,Existing,207,E-commerce,Credit Card,TN
16680,2023-12-24,579.69,2.17,Success,0,5970,Existing,397,Retail,PayPal Balance,FR
16681,2023-06-21,905.44,1.3,Failed,0,5025,New,650,Subscriptions,Bank Transfer,CA
16682,2023-01-25,199.03,4.92,Success,0,5218,Existing,311,E-commerce,PayPal Balance,ES
16683,2023-04-13,197.48,2.07,Success,0,4820,Existing,213,Retail,PayPal Balance,CA
16684,2023-07-09,213.82,3.01,Success,0,1743,Existing,279,Gaming,Credit Card,CA
16685,2023-08-24,49.22,4.99,Success,0,6650,Existing,336,Gaming,Debit Card,DE
16686,2023-11-09,264.55,2.84,Success,0,3881,Existing,540,Retail,PayPal Balance,USA
16687,2023-02-06,434.51,1.9,Success,0,7215,Existing,554,E-commerce,Credit Card,IT
16688,2023-09-29,428.13,3.26,Success,0,2372,New,712,Retail,Credit Card,TN
16689,2023-10-20,268.3,4.18,Success,0,4948,Existing,559,Travel,Credit Card,UK
16690,2023-11-28,319.34,3.27,Success,0,3489,Existing,597,Gaming,Bank Transfer,FR
16691,2023-06-01,251.37,1.49,Success,0,5746,Existing,263,Gaming,Bank Transfer,USA
16692,2023-10-09,386.35,1.37,Success,0,6973,New,611,Retail,PayPal Balance,DE
16693,2023-01-20,649.12,3.73,Success,0,5036,Existing,448,Travel,Credit Card,DE
16694,2023-05-17,497.49,4.32,Success,0,7565,Existing,595,E-commerce,Debit Card,CA
16695,2023-12-25,888.91,3.65,Success,0,8521,Existing,292,E-commerce,Credit Card,TN
16696,2023-01-29,438.73,0.92,Success,0,2546,Existing,353,Subscriptions,PayPal Balance,TN
16697,2023-01-31,150.13,1.95,Success,0,8086,Existing,239,Retail,Bank Transfer,FR
16698,2023-01-19,567.43,3.58,Success,0,7365,Existing,602,Subscriptions,Bank Transfer,FR
16699,2023-05-28,324.44,3.7,Success,0,5999,Existing,747,Gaming,Bank Transfer,TN
16700,2023-10-10,214.09,2.59,Refunded,0,2167,New,378,Retail,Credit Card,UK
16701,2023-12-16,329.31,1.84,Success,0,8261,Existing,635,Subscriptions,Debit Card,IT
16702,2023-12-07,331.87,0.91,Success,0,6339,New,429,Gaming,Credit Card,CA
16703,2023-10-27,238.78,0.74,Success,0,7428,Existing,610,Retail,Credit Card,IT
16704,2023-06-12,217.6,1.01,Success,0,7200,Existing,318,E-commerce,Bank Transfer,FR
16705,2023-04-23,443.64,2.02,Success,0,7852,Existing,608,Retail,Bank Transfer,UK
16706,2023-05-30,573.09,3.24,Success,0,3737,New,275,Subscriptions,Debit Card,UK
16707,2023-11-26,277.13,4.32,Success,0,2768,New,704,Retail,Debit Card,USA
16708,2023-09-12,304.82,1.63,Success,0,7989,Existing,577,Gaming,Bank Transfer,TN
16709,2023-03-28,152.98,0.84,Success,0,6956,New,742,Travel,Bank Transfer,CA
16710,2023-12-16,276.22,4.85,Success,0,6871,New,757,Retail,Bank Transfer,TN
16711,2023-04-08,158.2,3.28,Success,0,5357,New,543,Gaming,PayPal Balance,ES
16712,2023-05-12,531.31,1.14,Success,0,8695,Existing,321,E-commerce,Credit Card,FR
16713,2023-11-08,271.35,1.63,Success,0,3057,Existing,272,E-commerce,Debit Card,CA
16714,2023-04-07,409.95,2.38,Success,0,1907,New,316,Travel,PayPal Balance,UK
16715,2023-04-08,791.82,4.85,Success,0,4090,Existing,240,Retail,Bank Transfer,DE
16716,2023-10-17,249.46,1.03,Success,0,8381,Existing,703,Travel,PayPal Balance,CA
16717,2023-12-22,220.69,2.42,Failed,0,7965,Existing,574,Retail,Bank Transfer,FR
16718,2023-08-15,343.28,2.47,Success,0,1640,Existing,259,Retail,Bank Transfer,FR
16719,2023-05-25,376.9,4.96,Success,0,1736,New,741,Gaming,Debit Card,CA
16720,2023-06-05,124.36,1.37,Success,0,6072,Existing,497,E-commerce,Bank Transfer,FR
16721,2023-09-27,285.76,2.61,Success,0,7319,New,733,Travel,PayPal Balance,CA
16722,2023-06-11,299.92,4.94,Failed,0,3595,Existing,714,Gaming,Bank Transfer,DE
16723,2023-04-22,415.74,3.46,Failed,0,6970,Existing,772,Travel,PayPal Balance,IT
16724,2023-11-27,178.79,1.24,Success,0,4383,Existing,557,Gaming,PayPal Balance,CA
16725,2023-07-04,344.64,4.71,Success,0,4340,Existing,486,Subscriptions,Bank Transfer,DE
16726,2023-07-24,253.31,2.94,Success,0,5242,New,236,Travel,Bank Transfer,USA
16727,2023-04-07,383.48,4.16,Success,0,2158,Existing,358,Travel,Credit Card,UK
16728,2023-02-24,437.9,4.13,Success,0,6382,Existing,382,Gaming,Bank Transfer,USA
16729,2023-04-27,664.88,2.99,Success,1,1852,New,213,E-commerce,Bank Transfer,UK
16730,2023-04-03,350.75,4.17,Success,0,8039,Existing,216,E-commerce,PayPal Balance,FR
16731,2023-10-20,91.17,4.48,Success,0,8658,Existing,326,Travel,Debit Card,UK
16732,2023-07-23,331.71,4.16,Success,0,1307,New,279,E-commerce,Bank Transfer,IT
16733,2023-10-09,217.45,3.34,Failed,0,5549,New,718,Retail,PayPal Balance,UK
16734,2023-07-08,182.62,3.14,Success,0,6202,New,413,Travel,PayPal Balance,FR
16735,2023-11-19,374.63,2.59,Success,0,8360,Existing,736,Subscriptions,Bank Transfer,IT
16736,2023-03-25,407.43,0.86,Success,0,3124,Existing,233,Gaming,Credit Card,USA
16737,2023-06-29,788.11,2.65,Success,0,8661,Existing,572,Gaming,Credit Card,CA
16738,2023-10-01,246.14,3.33,Failed,0,3462,Existing,671,Subscriptions,PayPal Balance,CA
16739,2023-06-30,115.18,2.54,Failed,0,6979,New,725,Gaming,Debit Card,CA
16740,2023-06-30,274.56,2.38,Success,0,2489,New,381,Travel,PayPal Balance,TN
16741,2023-10-10,243.15,1.56,Success,0,6056,Existing,346,Subscriptions,Bank Transfer,USA
16742,2023-10-14,373.57,2.15,Success,0,7863,New,384,Retail,Credit Card,FR
16743,2023-04-16,775.96,1.42,Success,0,8072,Existing,280,Retail,Credit Card,UK
16744,2023-05-09,177.38,0.85,Success,0,2819,New,767,Travel,Debit Card,TN
16745,2023-09-19,198.69,3.76,Success,0,6590,New,480,Gaming,PayPal Balance,FR
16746,2023-01-11,191.79,3.65,Success,0,7274,New,702,Retail,Credit Card,CA
16747,2023-06-11,488.23,2.83,Success,0,7405,Existing,339,Gaming,PayPal Balance,USA
16748,2023-06-30,232.12,0.86,Success,0,4645,New,340,Gaming,PayPal Balance,ES
16749,2023-08-01,238.68,3.27,Success,0,3610,New,471,Subscriptions,PayPal Balance,ES
16750,2023-10-01,127.47,1.76,Success,0,1406,New,313,Subscriptions,Credit Card,CA
16751,2023-01-21,184.06,4.77,Success,0,8558,New,744,Retail,Debit Card,FR
16752,2023-10-02,117.81,0.72,Success,0,6218,New,365,Travel,Debit Card,USA
16753,2023-09-17,440.48,0.51,Success,0,4278,Existing,238,Subscriptions,PayPal Balance,TN
16754,2023-11-29,606.34,4.25,Success,0,2653,New,252,Retail,Debit Card,ES
16755,2023-04-26,139.72,1.54,Success,0,1795,New,702,Subscriptions,Bank Transfer,FR
16756,2023-01-25,301.03,3.52,Refunded,0,3462,New,496,E-commerce,Debit Card,UK
16757,2023-11-29,279.4,2.07,Success,0,1993,Existing,691,E-commerce,PayPal Balance,ES
16758,2023-09-11,71.06,4.21,Success,0,6945,Existing,760,E-commerce,Bank Transfer,USA
16759,2023-07-30,412.44,4.34,Success,0,8425,Existing,487,Travel,Debit Card,IT
16760,2023-11-01,536.0,4.74,Refunded,0,1566,New,435,Travel,Debit Card,UK
16761,2023-11-17,165.85,2.23,Success,0,1392,Existing,230,Retail,Bank Transfer,CA
16762,2023-12-05,518.27,0.53,Success,0,5109,Existing,790,E-commerce,Debit Card,USA
16763,2023-09-14,731.48,1.15,Success,0,5461,Existing,619,Retail,Debit Card,ES
16764,2023-06-17,66.38,1.89,Success,0,3604,Existing,561,Travel,Debit Card,UK
16765,2023-12-03,334.72,4.14,Success,0,3820,Existing,426,E-commerce,Bank Transfer,TN
16766,2023-01-21,468.66,4.6,Success,0,2175,Existing,653,Subscriptions,Credit Card,FR
16767,2023-03-27,468.52,1.45,Refunded,0,4594,Existing,437,Gaming,Bank Transfer,CA
16768,2023-01-15,137.02,2.26,Success,0,3665,Existing,490,Gaming,Bank Transfer,TN
16769,2023-02-19,168.37,3.05,Success,0,1803,Existing,563,Retail,Debit Card,IT
16770,2023-10-31,427.07,1.75,Success,0,4983,New,446,E-commerce,PayPal Balance,TN
16771,2023-11-01,472.62,2.04,Success,0,2840,New,485,Retail,Credit Card,UK
16772,2023-07-15,260.68,4.04,Failed,0,5259,Existing,489,Retail,Debit Card,UK
16773,2023-12-30,85.22,1.26,Success,0,6211,Existing,217,Travel,Credit Card,CA
16774,2023-10-28,160.34,2.93,Success,0,1646,Existing,628,Travel,Debit Card,ES
16775,2023-10-15,231.02,3.12,Success,0,8323,Existing,440,Gaming,Debit Card,IT
16776,2023-09-02,93.37,1.14,Success,0,5296,Existing,759,Retail,Debit Card,DE
16777,2023-12-19,247.45,3.66,Success,0,1037,Existing,298,E-commerce,Credit Card,DE
16778,2023-07-20,503.81,1.4,Success,0,2579,Existing,797,E-commerce,Bank Transfer,CA
16779,2023-07-12,399.78,3.64,Success,0,1275,Existing,378,Retail,PayPal Balance,ES
16780,2023-12-02,558.55,2.3,Success,0,8774,Existing,733,Gaming,Debit Card,IT
16781,2023-05-26,501.05,3.25,Success,0,5555,Existing,753,Subscriptions,Bank Transfer,CA
16782,2023-11-06,110.73,3.12,Success,0,5117,Existing,577,Gaming,Credit Card,CA
16783,2023-05-07,132.15,4.93,Success,0,6229,Existing,625,Retail,Credit Card,IT
16784,2023-06-24,109.38,0.79,Success,0,8031,Existing,406,Travel,Debit Card,CA
16785,2023-05-14,409.04,1.75,Failed,0,1368,New,201,Gaming,Debit Card,DE
16786,2023-03-07,381.52,3.15,Failed,0,6645,Existing,567,Travel,PayPal Balance,IT
16787,2023-12-31,360.1,3.91,Failed,0,6822,Existing,709,Travel,Bank Transfer,DE
16788,2023-10-06,445.84,4.52,Success,0,8548,New,334,Subscriptions,PayPal Balance,USA
16789,2023-09-03,84.19,0.94,Success,0,8274,Existing,480,Gaming,Credit Card,TN
16790,2023-12-29,206.14,1.76,Success,0,3630,New,780,Travel,Debit Card,FR
16791,2023-08-25,268.58,1.01,Success,0,2440,Existing,281,Travel,Credit Card,UK
16792,2023-06-20,661.04,0.83,Refunded,0,1544,New,678,Subscriptions,PayPal Balance,DE
16793,2023-02-20,81.08,0.59,Failed,0,1371,Existing,665,Gaming,Debit Card,ES
16794,2023-11-24,694.28,4.12,Success,0,5779,New,339,Subscriptions,Debit Card,UK
16795,2023-12-25,190.34,1.2,Success,0,4392,New,547,Gaming,PayPal Balance,DE
16796,2023-06-02,395.67,2.25,Failed,0,2810,Existing,622,Retail,Bank Transfer,CA
16797,2023-03-21,412.41,0.55,Success,0,7816,Existing,451,Gaming,Debit Card,IT
16798,2023-05-25,682.54,4.23,Success,0,7877,New,728,E-commerce,Credit Card,FR
16799,2023-10-01,101.81,0.99,Failed,0,5698,Existing,770,Retail,Debit Card,ES
16800,2023-06-04,184.18,2.5,Success,0,2069,Existing,551,Gaming,Credit Card,IT
16801,2023-12-03,257.99,2.12,Success,0,6984,Existing,733,Retail,Credit Card,ES
16802,2023-12-29,315.44,1.64,Refunded,0,4728,New,648,Subscriptions,Debit Card,IT
16803,2023-11-21,118.81,2.58,Success,0,3637,New,333,Subscriptions,Credit Card,IT
16804,2023-12-02,365.2,0.68,Success,0,4719,Existing,405,Retail,PayPal Balance,ES
16805,2023-05-23,256.2,2.14,Success,0,4919,Existing,767,Travel,PayPal Balance,ES
16806,2023-10-25,884.34,2.92,Refunded,0,8500,Existing,798,E-commerce,Bank Transfer,IT
16807,2023-02-03,221.52,3.23,Success,0,8215,Existing,556,Travel,Debit Card,UK
16808,2023-10-31,290.5,2.97,Success,0,5141,New,380,Gaming,Debit Card,FR
16809,2023-08-27,416.2,2.54,Success,0,2835,Existing,292,Retail,Bank Transfer,ES
16810,2023-05-18,266.51,3.13,Success,0,4298,New,631,E-commerce,Bank Transfer,IT
16811,2023-09-11,216.69,0.9,Success,0,3162,New,674,Retail,Credit Card,DE
16812,2023-01-05,276.32,1.89,Success,0,6026,Existing,514,Subscriptions,Credit Card,CA
16813,2023-06-25,450.28,4.85,Success,0,8713,Existing,212,Retail,Credit Card,TN
16814,2023-08-02,231.3,4.81,Success,0,5962,Existing,299,E-commerce,PayPal Balance,ES
16815,2023-12-30,414.64,3.33,Success,0,8908,Existing,338,Travel,Credit Card,CA
16816,2023-01-23,168.71,2.75,Success,0,6174,Existing,507,Travel,Debit Card,USA
16817,2023-11-14,428.95,1.54,Success,0,7570,Existing,383,Travel,Credit Card,USA
16818,2023-01-13,139.89,2.12,Success,0,2054,Existing,248,Gaming,PayPal Balance,ES
16819,2023-08-29,365.35,3.41,Success,0,6038,New,541,Retail,Bank Transfer,TN
16820,2023-10-03,115.86,4.16,Success,0,5377,Existing,491,Subscriptions,PayPal Balance,USA
16821,2023-04-02,202.99,4.22,Success,0,8671,New,257,E-commerce,Debit Card,UK
16822,2023-04-18,414.34,1.12,Success,0,2612,Existing,215,Travel,Bank Transfer,CA
16823,2023-08-17,615.17,2.77,Success,0,8939,Existing,419,Subscriptions,Debit Card,ES
16824,2023-06-01,251.2,3.71,Success,0,4553,Existing,668,Retail,Bank Transfer,FR
16825,2023-04-18,71.33,3.63,Success,0,1152,New,323,Gaming,Bank Transfer,DE
16826,2023-10-16,438.6,4.88,Success,0,5932,Existing,284,Travel,Credit Card,FR
16827,2023-06-25,404.01,1.07,Success,0,1709,Existing,423,Gaming,PayPal Balance,DE
16828,2023-11-16,270.1,2.58,Success,0,2500,Existing,532,Subscriptions,PayPal Balance,ES
16829,2023-10-13,59.88,0.85,Failed,0,2272,New,562,Retail,Debit Card,TN
16830,2023-12-30,132.99,3.07,Success,1,6084,Existing,375,Subscriptions,Credit Card,ES
16831,2023-11-25,163.85,3.58,Success,0,1231,Existing,599,Retail,Credit Card,ES
16832,2023-12-31,414.78,0.84,Success,0,5622,Existing,594,Retail,Debit Card,USA
16833,2023-08-29,738.26,2.9,Success,0,1605,Existing,346,Gaming,Credit Card,TN
16834,2023-05-25,459.46,4.88,Success,0,3996,Existing,233,Travel,Bank Transfer,DE
16835,2023-12-22,161.75,0.66,Success,0,8598,Existing,357,Travel,Bank Transfer,UK
16836,2023-01-14,512.67,1.3,Refunded,0,3316,New,218,E-commerce,Debit Card,TN
16837,2023-10-02,264.39,2.96,Success,0,5987,Existing,738,Travel,PayPal Balance,TN
16838,2023-03-12,707.78,3.71,Success,0,2676,Existing,300,Subscriptions,Bank Transfer,ES
16839,2023-11-11,249.09,4.21,Refunded,0,8931,New,420,E-commerce,Debit Card,FR
16840,2023-07-14,425.31,1.84,Success,0,5482,Existing,338,E-commerce,Credit Card,FR
